time,open,high,low,close,Volume,Volume MA
1674119700,21712,21712,21692,21692,9,NaN
1674120000,21690,21690,21684,21684,3,NaN
1674120300,21684,21686,21680,21680,153,NaN
1674120900,21694,21694,21693,21693,34,NaN
1674121200,21681,21681,21681,21681,50,NaN
1674121500,21680,21680,21680,21680,6,NaN
1674121800,21691,21691,21691,21691,65,NaN
1674122100,21682,21682,21682,21682,10,NaN
1674122700,21698,21698,21698,21698,2,NaN
1674123300,21688,21688,21673,21673,5,NaN
1674123600,21672,21672,21668,21668,9,NaN
1674123900,21667,21667,21665,21665,2,NaN
1674124200,21662,21662,21658,21659,68,NaN
1674124800,21665,21665,21665,21665,1,NaN
1674127200,21665,21665,21665,21665,59,NaN
1674127500,21660,21660,21660,21660,1,NaN
1674129000,21654,21654,21654,21654,4,NaN
1674129600,21648,21648,21643,21643,4,NaN
1674130500,21645,21645,21645,21645,1,NaN
1674130800,21638,21638,21635,21635,3,NaN
1674131100,21633,21633,21628,21628,3,NaN
1674131400,21640,21640,21640,21640,1,NaN
1674131700,21649,21649,21649,21649,1,NaN
1674132000,21646,21646,21646,21646,2,NaN
1674132300,21640,21640,21640,21640,1,NaN
1674132600,21637,21637,21635,21635,2,NaN
1674132900,21634,21634,21634,21634,1,NaN
1674133200,21625,21625,21625,21625,2,NaN
1674133500,21627,21632,21625,21632,3,NaN
1674133800,21634,21638,21634,21638,2,NaN
1674134100,21642,21642,21634,21634,2,NaN
1674134400,21638,21647,21638,21647,5,NaN
1674134700,21651,21658,21651,21656,3,NaN
1674135000,21632,21668,21632,21661,6,NaN
1674135300,21675,21675,21675,21675,1,NaN
1674135600,21678,21687,21678,21687,3,NaN
1674135900,21684,21687,21673,21687,4,NaN
1674136200,21688,21700,21688,21700,5,NaN
1674136500,21706,21708,21706,21706,3,NaN
1674136800,21713,21713,21710,21710,2,NaN
1674137100,21687,21687,21685,21685,3,NaN
1674137400,21689,21702,21689,21702,2,NaN
1674137700,21701,21705,21701,21701,3,NaN
1674138000,21705,21710,21700,21704,8,NaN
1674138300,21717,21726,21716,21726,5,NaN
1674138600,21767,21792,21760,21782,7,NaN
1674138900,21791,21852,21791,21852,6,NaN
1674139200,21830,21857,21785,21785,7,NaN
1674139500,21768,21768,21749,21752,6,NaN
1674139800,21773,21777,21745,21745,3,NaN
1674140100,21755,21796,21755,21796,26,NaN
1674140400,21793,21805,21793,21805,4,NaN
1674140700,21805,21836,21805,21831,109,NaN
1674141000,21786,21798,21786,21798,2,NaN
1674141300,21821,21821,21821,21821,1,NaN
1674141600,21816,21816,21809,21809,2,NaN
1674141900,21801,21812,21801,21803,5,NaN
1674142200,21793,21801,21787,21801,3,NaN
1674142500,21812,21819,21812,21819,4,NaN
1674142800,21819,21821,21805,21805,11,NaN
1674143100,21797,21802,21793,21802,7,NaN
1674143400,21795,21799,21795,21799,2,NaN
1674143700,21797,21822,21797,21822,2,NaN
1674144000,21823,21827,21823,21827,95,NaN
1674144300,21850,21858,21850,21858,3,NaN
1674144600,21860,21871,21836,21836,8,NaN
1674144900,21832,21832,21815,21815,3,NaN
1674145200,21807,21808,21807,21808,2,NaN
1674145500,21817,21817,21796,21796,5,NaN
1674145800,21805,21812,21805,21807,24,NaN
1674146100,21800,21801,21800,21801,5,NaN
1674146400,21776,21776,21770,21770,2,NaN
1674146700,21788,21792,21788,21792,5,NaN
1674147000,21792,21793,21782,21782,3,NaN
1674147300,21783,21788,21783,21788,4,NaN
1674147600,21803,21818,21803,21809,5,NaN
1674147900,21819,21820,21812,21812,3,NaN
1674148200,21814,21830,21814,21830,4,NaN
1674148500,21836,21836,21836,21836,1,NaN
1674148800,21810,21813,21810,21813,3,NaN
1674149100,21806,21811,21806,21811,2,NaN
1674149400,21814,21814,21814,21814,1,NaN
1674149700,21811,21815,21805,21815,75,NaN
1674150000,21816,21816,21810,21810,22,NaN
1674150300,21811,21811,21808,21808,2,NaN
1674150600,21809,21809,21809,21809,1,NaN
1674150900,21824,21841,21824,21841,3,NaN
1674151200,21846,21861,21846,21861,4,NaN
1674151500,21862,21862,21850,21859,73,NaN
1674151800,21858,21858,21856,21857,31,NaN
1674152100,21855,21868,21855,21868,13,NaN
1674153000,21888,21896,21887,21896,7,NaN
1674153300,21900,21900,21900,21900,6,NaN
1674154200,21893,21896,21893,21895,6,NaN
1674154500,21895,21895,21895,21895,1,NaN
1674177300,21930,21942,21880,21914,1594,NaN
1674177600,21914,21950,21914,21935,739,NaN
1674177900,21943,21951,21933,21933,289,NaN
1674178200,21922,21997,21895,21895,772,NaN
1674178500,21890,21897,21854,21866,415,NaN
1674178800,21895,21932,21892,21902,674,NaN
1674179100,21902,21918,21850,21887,839,NaN
1674179400,21887,21893,21845,21893,591,NaN
1674179700,21895,21909,21885,21902,305,NaN
1674180000,21912,21914,21846,21846,336,NaN
1674180300,21845,21864,21834,21864,611,NaN
1674180600,21871,21883,21856,21856,416,NaN
1674180900,21862,21897,21856,21897,252,NaN
1674181200,21898,21938,21894,21925,1157,NaN
1674181500,21928,21986,21923,21949,692,NaN
1674181800,21950,21964,21933,21959,295,NaN
1674182100,21965,21970,21916,21931,42,NaN
1674182400,21926,21926,21885,21885,37,NaN
1674182700,21899,21899,21880,21892,34,NaN
1674183000,21900,21903,21860,21860,22,NaN
1674183300,21870,21887,21860,21884,50,NaN
1674183600,21888,21922,21882,21922,59,NaN
1674183900,21923,21940,21918,21938,38,NaN
1674184200,21940,21972,21940,21951,122,NaN
1674184500,21953,21961,21919,21922,217,NaN
1674184800,21920,21945,21916,21945,205,NaN
1674185100,21947,21960,21937,21938,125,NaN
1674185400,21941,21952,21938,21941,297,NaN
1674185700,21940,21955,21932,21955,391,NaN
1674186000,21956,21960,21947,21952,112,NaN
1674186300,21946,21954,21931,21931,123,NaN
1674186600,21934,21945,21929,21936,111,NaN
1674186900,21936,21946,21934,21942,124,NaN
1674190800,21943,21974,21938,21974,20,NaN
1674191100,21987,22017,21973,21997,848,NaN
1674191400,22003,22009,21976,21976,45,NaN
1674191700,21973,21980,21965,21977,34,NaN
1674192000,21994,21994,21977,21991,116,NaN
1674192300,21989,22011,21989,22007,328,NaN
1674192600,22007,22032,21990,22020,585,NaN
1674192900,22026,22050,22023,22044,708,NaN
1674193200,22044,22086,22038,22086,324,NaN
1674193500,22088,22089,22057,22067,96,NaN
1674193800,22067,22083,22050,22050,470,NaN
1674194100,22060,22063,22044,22063,84,NaN
1674194400,22071,22081,22056,22079,148,NaN
1674194700,22079,22089,22078,22080,167,NaN
1674195000,22081,22088,22051,22058,203,NaN
1674195300,22056,22079,22056,22079,240,NaN
1674195600,22075,22079,22061,22079,198,NaN
1674195900,22081,22095,22076,22079,50,NaN
1674196200,22084,22086,22069,22080,60,NaN
1674196500,22086,22086,22050,22053,101,NaN
1674196800,22051,22060,22031,22031,50,NaN
1674197100,22035,22048,22035,22036,34,NaN
1674197400,22034,22037,22025,22029,65,NaN
1674197700,22032,22035,21990,22035,51,NaN
1674198000,22037,22060,22036,22059,212,NaN
1674198300,22066,22066,22049,22058,203,NaN
1674198600,22057,22085,22057,22083,134,NaN
1674198900,22085,22102,22081,22085,180,NaN
1674199200,22093,22108,22087,22105,230,NaN
1674199500,22109,22133,22104,22133,180,NaN
1674199800,22135,22141,22099,22100,173,NaN
1674200100,22100,22101,22084,22097,166,NaN
1674200400,22096,22102,22086,22095,169,NaN
1674200700,22095,22130,22095,22130,349,NaN
1674201000,22132,22139,22109,22121,294,NaN
1674201300,22121,22125,22102,22102,242,NaN
1674201600,22103,22111,22098,22107,490,NaN
1674201900,22103,22154,22098,22114,450,NaN
1674202200,22112,22128,22102,22122,69,NaN
1674202500,22127,22129,22104,22104,87,NaN
1674202800,22105,22106,22067,22067,54,NaN
1674203100,22069,22071,22052,22054,190,NaN
1674206100,22050,22054,22005,22054,96,NaN
1674206400,22053,22060,22050,22052,52,NaN
1674206700,22052,22065,22052,22058,35,NaN
1674207000,22057,22057,22045,22048,27,NaN
1674207300,22047,22061,22047,22061,16,NaN
1674207600,22058,22063,22057,22063,6,NaN
1674207900,22062,22062,22054,22054,30,NaN
1674208200,22053,22064,22050,22055,21,NaN
1674208500,22055,22057,22049,22057,47,NaN
1674208800,22050,22050,22041,22043,18,NaN
1674209100,22040,22041,22038,22038,11,NaN
1674209400,22043,22053,22043,22053,5,NaN
1674209700,22058,22062,22058,22062,17,NaN
1674210000,22062,22062,22060,22060,11,NaN
1674210300,22060,22065,22060,22065,13,NaN
1674210600,22068,22085,22068,22084,29,NaN
1674210900,22084,22085,22077,22077,20,NaN
1674211200,22063,22063,22054,22059,18,NaN
1674211500,22061,22066,22059,22066,14,NaN
1674212100,22064,22064,22061,22061,10,NaN
1674212400,22063,22063,22053,22054,27,NaN
1674212700,22068,22068,22067,22067,19,NaN
1674213000,22063,22063,22063,22063,10,NaN
1674213300,22064,22064,22058,22058,5,NaN
1674213900,22050,22053,22050,22050,8,NaN
1674214200,22069,22069,22069,22069,4,NaN
1674214500,22066,22066,22066,22066,1,NaN
1674214800,22054,22054,22054,22054,4,NaN
1674215100,22064,22064,22050,22050,6,NaN
1674215400,22056,22056,22048,22048,18,NaN
1674215700,22054,22060,22054,22060,5,NaN
1674216000,22048,22052,22048,22052,6,NaN
1674216300,22053,22054,22053,22054,2,NaN
1674216600,22056,22056,22055,22055,5,NaN
1674216900,22052,22052,22052,22052,4,NaN
1674217200,22048,22051,22045,22045,17,NaN
1674217500,22048,22048,22048,22048,5,NaN
1674217800,22056,22062,22056,22062,9,NaN
1674218100,22063,22068,22063,22068,8,NaN
1674218400,22069,22073,22069,22069,10,NaN
1674219000,22077,22083,22077,22083,14,NaN
1674219300,22082,22082,22082,22082,8,NaN
1674219900,22095,22095,22095,22095,3,NaN
1674220200,22086,22086,22080,22082,17,NaN
1674220500,22083,22083,22074,22074,3,NaN
1674220800,22070,22075,22070,22075,3,NaN
1674221100,22078,22078,22070,22070,20,NaN
1674221400,22064,22065,22060,22060,21,NaN
1674221700,22057,22057,22057,22057,1,NaN
1674222300,22078,22079,22073,22073,10,NaN
1674222900,22058,22058,22058,22058,1,NaN
1674223200,22058,22058,22053,22054,166,NaN
1674223500,22057,22057,22057,22057,1,NaN
1674223800,22063,22063,22063,22063,1,NaN
1674224400,22072,22072,22072,22072,1,NaN
1674224700,22087,22087,22087,22087,1,NaN
1674225000,22108,22108,22062,22062,9,NaN
1674225300,22048,22095,22048,22095,17,NaN
1674225600,22089,22098,22089,22098,2,NaN
1674225900,22108,22116,22105,22105,5,NaN
1674226200,22136,22144,22136,22144,2,NaN
1674226500,22137,22154,22137,22146,9,NaN
1674226800,22139,22150,22131,22132,16,NaN
1674227100,22127,22161,22127,22161,6,NaN
1674227400,22158,22167,22155,22161,6,NaN
1674227700,22150,22150,22146,22146,3,NaN
1674228000,22156,22184,22156,22181,25,NaN
1674228300,22188,22217,22182,22215,23,NaN
1674228600,22223,22224,22191,22191,16,NaN
1674228900,22189,22200,22186,22186,23,NaN
1674229200,22196,22196,22177,22186,7,NaN
1674229500,22182,22182,22172,22173,16,NaN
1674229800,22175,22175,22161,22161,7,NaN
1674230100,22163,22170,22156,22158,9,NaN
1674230400,22151,22182,22151,22179,19,NaN
1674230700,22175,22176,22166,22169,15,NaN
1674231000,22168,22177,22166,22166,11,NaN
1674231300,22165,22171,22164,22164,13,NaN
1674231600,22159,22163,22140,22163,11,NaN
1674231900,22164,22164,22155,22163,4,NaN
1674232200,22169,22169,22161,22161,3,NaN
1674232500,22168,22168,22156,22158,4,NaN
1674232800,22160,22165,22160,22163,5,NaN
1674233100,22164,22168,22162,22162,4,NaN
1674233400,22161,22161,22159,22159,3,NaN
1674234000,22165,22168,22165,22168,2,NaN
1674234300,22172,22172,22172,22172,8,NaN
1674234600,22174,22176,22174,22176,5,NaN
1674234900,22172,22182,22172,22182,10,NaN
1674235200,22187,22187,22184,22184,40,NaN
1674235500,22194,22194,22191,22192,4,NaN
1674236100,22185,22185,22185,22185,1,NaN
1674236700,22189,22189,22189,22189,2,NaN
1674237000,22197,22205,22197,22205,3,NaN
1674237600,22210,22213,22210,22213,6,NaN
1674237900,22213,22222,22213,22220,5,NaN
1674238200,22215,22237,22215,22235,7,NaN
1674238500,22235,22239,22229,22229,6,NaN
1674239100,22239,22250,22237,22250,12,NaN
1674239400,22252,22263,22250,22263,15,NaN
1674239700,22266,22279,22266,22277,12,NaN
1674240000,22275,22279,22273,22279,7,NaN
1674240300,22278,22290,22275,22287,7,NaN
1674240600,22284,22284,22277,22278,8,NaN
1674240900,22279,22291,22272,22291,10,NaN
1674695700,22450,22532,22427,22514,2753,NaN
1674696000,22512,22560,22473,22541,1000,NaN
1674696300,22542,22572,22524,22548,1154,NaN
1674696600,22549,22563,22495,22505,3573,NaN
1674696900,22503,22523,22437,22442,2065,NaN
1674697200,22443,22500,22436,22468,1221,NaN
1674697500,22473,22538,22473,22514,909,NaN
1674697800,22510,22524,22472,22472,869,NaN
1674698100,22469,22497,22456,22460,1002,NaN
1674698400,22464,22490,22442,22487,611,NaN
1674698700,22480,22512,22478,22491,550,NaN
1674699000,22493,22503,22475,22494,495,NaN
1674699300,22495,22511,22472,22477,315,NaN
1674699600,22475,22478,22439,22442,438,NaN
1674699900,22444,22470,22441,22453,316,NaN
1674700200,22454,22518,22454,22498,626,NaN
1674700500,22499,22524,22499,22505,225,NaN
1674700800,22506,22511,22474,22488,257,NaN
1674701100,22489,22508,22483,22496,232,NaN
1674701400,22496,22506,22471,22472,461,NaN
1674701700,22473,22523,22464,22523,268,NaN
1674702000,22524,22556,22515,22544,341,NaN
1674702300,22545,22550,22498,22501,1483,NaN
1674702600,22501,22508,22472,22488,221,NaN
1674702900,22486,22491,22434,22450,1543,NaN
1674703200,22449,22476,22443,22457,249,NaN
1674703500,22459,22519,22454,22510,970,NaN
1674703800,22510,22524,22506,22519,525,NaN
1674704100,22520,22536,22483,22483,729,NaN
1674704400,22480,22495,22479,22491,352,NaN
1674704700,22491,22520,22484,22511,253,NaN
1674705000,22510,22522,22500,22500,291,NaN
1674705300,22502,22518,22494,22511,283,NaN
1674709200,22511,22538,22503,22528,1464,NaN
1674709500,22528,22554,22520,22535,459,NaN
1674709800,22536,22544,22511,22516,504,NaN
1674710100,22517,22544,22517,22540,456,NaN
1674710400,22539,22555,22536,22555,271,NaN
1674710700,22560,22585,22543,22554,529,NaN
1674711000,22556,22561,22527,22532,773,NaN
1674711300,22532,22534,22503,22509,529,NaN
1674711600,22510,22546,22510,22545,350,NaN
1674711900,22546,22558,22541,22558,490,NaN
1674712200,22559,22565,22538,22547,358,NaN
1674712500,22548,22573,22548,22564,501,NaN
1674712800,22565,22576,22557,22575,297,NaN
1674713100,22577,22590,22550,22551,409,NaN
1674713400,22552,22582,22551,22580,319,NaN
1674713700,22580,22596,22578,22588,991,NaN
1674714000,22589,22590,22562,22572,318,NaN
1674714300,22573,22591,22563,22567,396,NaN
1674714600,22566,22572,22557,22566,397,NaN
1674714900,22566,22595,22566,22594,611,NaN
1674715200,22597,22600,22588,22591,914,NaN
1674715500,22591,22601,22580,22591,308,NaN
1674715800,22592,22622,22591,22616,621,NaN
1674716100,22618,22618,22588,22593,1471,NaN
1674716400,22592,22606,22582,22605,241,NaN
1674716700,22603,22604,22566,22575,336,NaN
1674717000,22575,22584,22546,22550,897,NaN
1674717300,22549,22573,22548,22567,313,NaN
1674717600,22568,22578,22558,22570,373,NaN
1674717900,22571,22572,22558,22568,1073,NaN
1674718200,22569,22585,22566,22576,751,NaN
1674718500,22578,22595,22573,22586,538,NaN
1674718800,22585,22588,22565,22583,931,NaN
1674719100,22584,22594,22576,22589,431,NaN
1674719400,22591,22597,22579,22581,461,NaN
1674719700,22580,22608,22577,22601,935,NaN
1674720000,22601,22632,22599,22632,647,NaN
1674720300,22633,22651,22625,22631,714,NaN
1674720600,22630,22652,22623,22652,1214,NaN
1674720900,22653,22653,22631,22639,612,NaN
1674721200,22639,22666,22632,22658,629,NaN
1674721500,22657,22670,22642,22662,1201,NaN
1674724500,22653,22676,22640,22640,178,NaN
1674724800,22638,22638,22609,22613,77,NaN
1674725100,22612,22629,22612,22613,126,NaN
1674725400,22609,22614,22600,22610,75,NaN
1674725700,22614,22614,22596,22598,64,NaN
1674726000,22597,22613,22594,22613,231,NaN
1674726300,22611,22613,22602,22613,69,NaN
1674726600,22610,22611,22605,22607,65,NaN
1674726900,22601,22604,22599,22601,166,NaN
1674727200,22597,22606,22596,22604,148,NaN
1674727500,22603,22604,22592,22595,74,NaN
1674727800,22593,22605,22593,22604,54,NaN
1674728100,22603,22607,22603,22605,39,NaN
1674728400,22608,22614,22608,22614,38,NaN
1674728700,22613,22613,22609,22611,41,NaN
1674729000,22614,22618,22614,22618,28,NaN
1674729300,22619,22623,22617,22621,57,NaN
1674729600,22621,22621,22616,22621,25,NaN
1674729900,22621,22621,22616,22619,192,NaN
1674730200,22620,22623,22620,22622,24,NaN
1674730500,22624,22624,22616,22617,78,NaN
1674730800,22614,22621,22612,22615,103,NaN
1674731100,22617,22617,22612,22612,13,NaN
1674731400,22617,22621,22617,22621,7,NaN
1674731700,22616,22619,22614,22616,11,NaN
1674732000,22618,22629,22618,22629,55,NaN
1674732300,22630,22632,22620,22620,18,NaN
1674732600,22625,22625,22617,22622,33,NaN
1674732900,22619,22624,22618,22623,42,NaN
1674733200,22624,22629,22622,22629,15,NaN
1674733500,22629,22631,22620,22624,12,NaN
1674733800,22623,22629,22623,22628,10,NaN
1674734100,22629,22634,22629,22634,8,NaN
1674734400,22632,22636,22632,22636,10,NaN
1674734700,22633,22634,22629,22634,31,NaN
1674735000,22628,22631,22628,22631,10,NaN
1674735300,22628,22628,22627,22627,6,NaN
1674735600,22627,22627,22622,22622,40,NaN
1674735900,22625,22626,22624,22626,7,NaN
1674736200,22621,22635,22621,22634,10,NaN
1674736500,22636,22636,22632,22632,4,NaN
1674736800,22639,22640,22639,22640,25,NaN
1674737100,22641,22656,22640,22651,32,NaN
1674737400,22652,22675,22649,22667,60,NaN
1674737700,22666,22667,22660,22661,89,NaN
1674738000,22662,22666,22658,22662,10,NaN
1674738300,22656,22656,22653,22655,19,NaN
1674738600,22652,22657,22648,22651,17,NaN
1674738900,22651,22651,22643,22643,127,NaN
1674739200,22648,22650,22641,22641,148,NaN
1674739500,22642,22653,22642,22651,25,NaN
1674739800,22648,22648,22620,22638,381,NaN
1674740100,22638,22673,22636,22673,70,NaN
1674740400,22665,22676,22653,22665,105,NaN
1674740700,22666,22666,22655,22662,44,NaN
1674741000,22665,22674,22664,22674,111,NaN
1674741300,22678,22684,22673,22678,67,NaN
1674741600,22674,22695,22668,22691,125,NaN
1674741900,22696,22708,22687,22691,68,NaN
1674742200,22695,22696,22686,22688,21,NaN
1674742500,22691,22720,22691,22718,24,NaN
1674742800,22723,22725,22704,22704,30,NaN
1674743100,22708,22718,22700,22718,52,NaN
1674743400,22718,22759,22677,22682,73,NaN
1674743700,22700,22727,22693,22723,60,NaN
1674744000,22712,22717,22683,22685,56,NaN
1674744300,22682,22692,22642,22642,236,NaN
1674744600,22645,22664,22629,22632,73,NaN
1674744900,22630,22657,22618,22653,41,NaN
1674745200,22663,22674,22628,22657,79,NaN
1674745500,22663,22663,22622,22626,25,NaN
1674745800,22634,22658,22623,22646,61,NaN
1674746100,22656,22664,22637,22646,29,NaN
1674746400,22651,22666,22649,22655,25,NaN
1674746700,22665,22669,22660,22664,36,NaN
1674747000,22667,22677,22662,22675,29,NaN
1674747300,22666,22673,22643,22643,30,NaN
1674747600,22642,22668,22637,22664,141,NaN
1674747900,22661,22695,22661,22695,155,NaN
1674748200,22696,22703,22660,22661,44,NaN
1674748500,22656,22661,22636,22644,55,NaN
1674748800,22646,22685,22636,22674,106,NaN
1674749100,22675,22675,22660,22669,33,NaN
1674749400,22680,22682,22665,22682,41,NaN
1674749700,22684,22700,22680,22680,51,NaN
1674750000,22682,22682,22648,22649,67,NaN
1674750300,22650,22675,22650,22673,82,NaN
1674750600,22676,22681,22663,22673,12,NaN
1674750900,22674,22681,22671,22671,13,NaN
1674751200,22674,22686,22665,22680,28,NaN
1674751500,22678,22682,22675,22680,56,NaN
1674751800,22682,22692,22675,22686,20,NaN
1674752100,22680,22690,22679,22686,16,NaN
1674752400,22687,22694,22687,22689,16,NaN
1674752700,22683,22692,22681,22691,118,NaN
1674753000,22697,22698,22690,22690,40,NaN
1674753300,22688,22688,22676,22680,39,NaN
1674753600,22686,22687,22682,22682,5,NaN
1674753900,22680,22685,22680,22682,18,NaN
1674754200,22683,22688,22682,22687,19,NaN
1674754500,22689,22692,22689,22691,6,NaN
1674754800,22693,22695,22682,22686,132,NaN
1674755100,22687,22688,22679,22685,18,NaN
1674755400,22694,22695,22692,22695,4,NaN
1674755700,22690,22708,22688,22701,61,NaN
1674756000,22697,22707,22696,22702,15,NaN
1674756300,22702,22702,22678,22685,41,NaN
1674756600,22689,22702,22689,22701,18,NaN
1674756900,22700,22701,22692,22692,21,NaN
1674757200,22693,22704,22692,22703,19,NaN
1674757500,22705,22711,22703,22707,62,NaN
1674757800,22707,22711,22707,22709,22,NaN
1674758100,22708,22725,22708,22725,60,NaN
1674758400,22721,22730,22720,22721,43,NaN
1674758700,22719,22734,22715,22728,26,NaN
1674759000,22732,22736,22728,22728,13,NaN
1674759300,22724,22734,22724,22734,23,NaN
1674782100,22701,22724,22667,22687,1793,NaN
1674782400,22689,22712,22675,22677,1352,NaN
1674782700,22679,22696,22673,22688,825,NaN
1674783000,22685,22763,22685,22743,2484,NaN
1674783300,22745,22765,22690,22707,2671,NaN
1674783600,22705,22709,22627,22627,2548,NaN
1674783900,22628,22666,22586,22586,1223,NaN
1674784200,22585,22623,22572,22610,2503,NaN
1674784500,22610,22627,22574,22585,1146,NaN
1674784800,22589,22614,22570,22607,865,NaN
1674785100,22608,22684,22608,22672,1461,NaN
1674785400,22673,22711,22659,22678,1666,NaN
1674785700,22675,22710,22675,22694,1015,NaN
1674786000,22694,22705,22663,22674,901,NaN
1674786300,22675,22685,22633,22646,1257,NaN
1674786600,22646,22662,22636,22655,1118,NaN
1674786900,22657,22690,22657,22689,422,NaN
1674787200,22690,22704,22666,22672,511,NaN
1674787500,22673,22687,22650,22657,626,NaN
1674787800,22659,22666,22636,22640,599,NaN
1674788100,22642,22676,22639,22676,488,NaN
1674788400,22676,22693,22655,22661,675,NaN
1674788700,22661,22668,22642,22662,546,NaN
1674789000,22662,22681,22646,22664,539,NaN
1674789300,22666,22677,22662,22673,548,NaN
1674789600,22675,22686,22665,22669,438,NaN
1674789900,22671,22681,22663,22667,337,NaN
1674790200,22672,22676,22649,22649,544,NaN
1674790500,22650,22652,22615,22620,550,NaN
1674790800,22620,22631,22610,22614,763,NaN
1674791100,22616,22639,22616,22638,1131,NaN
1674791400,22639,22642,22612,22617,395,NaN
1674791700,22617,22628,22612,22625,470,NaN
1674795600,22634,22654,22631,22647,570,NaN
1674795900,22648,22657,22645,22648,471,NaN
1674796200,22650,22656,22632,22640,355,NaN
1674796500,22639,22662,22637,22656,361,NaN
1674796800,22656,22672,22655,22666,337,NaN
1674797100,22666,22691,22665,22690,694,NaN
1674797400,22691,22696,22671,22676,1092,NaN
1674797700,22676,22704,22675,22692,474,NaN
1674798000,22694,22704,22674,22674,401,NaN
1674798300,22675,22687,22674,22679,385,NaN
1674798600,22680,22702,22675,22699,344,NaN
1674798900,22700,22709,22688,22694,716,NaN
1674799200,22696,22703,22686,22690,347,NaN
1674799500,22694,22712,22692,22710,649,NaN
1674799800,22711,22717,22697,22712,800,NaN
1674800100,22714,22717,22701,22714,1764,NaN
1674800400,22713,22718,22706,22708,278,NaN
1674800700,22710,22719,22708,22714,634,NaN
1674801000,22715,22723,22711,22718,449,NaN
1674801300,22719,22724,22696,22699,782,NaN
1674801600,22700,22700,22678,22690,467,NaN
1674801900,22690,22690,22678,22683,743,NaN
1674802200,22687,22696,22686,22686,400,NaN
1674802500,22688,22693,22678,22685,454,NaN
1674802800,22686,22687,22674,22684,1054,NaN
1674803100,22685,22709,22685,22709,579,NaN
1674803400,22710,22712,22698,22699,830,NaN
1674803700,22702,22712,22701,22712,290,NaN
1674804000,22713,22718,22699,22705,777,NaN
1674804300,22707,22723,22705,22715,669,NaN
1674804600,22717,22725,22716,22725,394,NaN
1674804900,22725,22727,22720,22721,510,NaN
1674805200,22725,22734,22719,22734,876,NaN
1674805500,22733,22743,22727,22742,936,NaN
1674805800,22742,22745,22734,22740,1033,NaN
1674806100,22740,22747,22731,22732,968,NaN
1674806400,22733,22743,22721,22738,1537,NaN
1674806700,22739,22765,22735,22757,1451,NaN
1674807000,22755,22770,22754,22770,769,NaN
1674807300,22769,22771,22739,22739,688,NaN
1674807600,22737,22743,22730,22743,766,NaN
1674807900,22742,22754,22739,22749,868,NaN
1674810900,22765,22779,22742,22742,194,NaN
1674811200,22741,22750,22740,22748,95,NaN
1674811500,22748,22749,22733,22733,107,NaN
1674811800,22736,22746,22736,22744,95,NaN
1674812100,22743,22752,22742,22750,162,NaN
1674812400,22750,22750,22744,22747,242,NaN
1674812700,22745,22748,22735,22745,855,NaN
1674813000,22749,22750,22744,22749,138,NaN
1674813300,22749,22749,22733,22734,200,NaN
1674813600,22740,22747,22738,22741,29,NaN
1674813900,22743,22750,22743,22748,61,NaN
1674814200,22745,22747,22736,22738,79,NaN
1674814500,22738,22738,22730,22738,118,NaN
1674814800,22736,22742,22734,22739,173,NaN
1674815100,22742,22744,22732,22737,48,NaN
1674815400,22731,22741,22731,22741,131,NaN
1674815700,22739,22749,22739,22744,94,NaN
1674816000,22747,22749,22747,22748,19,NaN
1674816300,22749,22749,22743,22744,53,NaN
1674816600,22745,22749,22745,22747,18,NaN
1674816900,22748,22749,22743,22748,61,NaN
1674817200,22748,22752,22744,22752,43,NaN
1674817500,22751,22757,22751,22753,117,NaN
1674817800,22753,22753,22745,22747,65,NaN
1674818100,22748,22750,22747,22749,31,NaN
1674818400,22749,22749,22743,22747,115,NaN
1674818700,22750,22752,22744,22749,56,NaN
1674819000,22746,22749,22740,22743,19,NaN
1674819300,22747,22749,22741,22749,52,NaN
1674819600,22744,22748,22742,22746,214,NaN
1674819900,22746,22746,22737,22737,253,NaN
1674820200,22735,22746,22733,22742,41,NaN
1674820500,22741,22748,22740,22748,55,NaN
1674820800,22749,22753,22745,22748,37,NaN
1674821100,22748,22752,22745,22747,15,NaN
1674821400,22748,22755,22745,22755,18,NaN
1674821700,22756,22758,22751,22752,37,NaN
1674822000,22753,22766,22753,22759,25,NaN
1674822300,22758,22761,22749,22753,375,NaN
1674822600,22748,22757,22748,22754,213,NaN
1674822900,22751,22753,22746,22751,282,NaN
1674823200,22748,22754,22747,22747,182,NaN
1674823500,22747,22753,22744,22753,102,NaN
1674823800,22751,22751,22744,22747,118,NaN
1674824100,22747,22767,22747,22761,151,NaN
1674824400,22754,22755,22738,22748,114,NaN
1674824700,22746,22755,22746,22753,37,NaN
1674825000,22749,22758,22749,22758,23,NaN
1674825300,22757,22764,22753,22753,56,NaN
1674825600,22751,22759,22748,22757,80,NaN
1674825900,22755,22764,22749,22764,31,NaN
1674826200,22761,22788,22749,22786,75,NaN
1674826500,22784,22785,22773,22785,140,NaN
1674826800,22785,22787,22775,22775,85,NaN
1674827100,22774,22780,22772,22772,14,NaN
1674827400,22773,22774,22765,22769,42,NaN
1674827700,22771,22772,22756,22757,46,NaN
1674828000,22761,22764,22757,22760,53,NaN
1674828300,22760,22766,22756,22763,146,NaN
1674828600,22762,22770,22760,22770,54,NaN
1674828900,22764,22773,22764,22770,44,NaN
1674829200,22771,22773,22760,22763,23,NaN
1674829500,22763,22772,22763,22770,28,NaN
1674829800,22770,22770,22725,22750,409,NaN
